Energy(eV):Ch_12+14:Ch12_Run3:Ch14_Run3
33.3	14439.2	4381.2	10058
33.5	14353.5	4259.5	10094
33.7	14394.4	4204.4	10190
33.9	14328.9	4271.9	10057
34.1	14056.1	4176.8	9879.3
34.3	14240.9	4299.7	9941.2
34.5	14174.5	4186.9	9987.6
34.7	13755.7	4098.8	9656.9
34.9	13691.9	4139.5	9552.4
35.1	13677.6	4023.6	9654
35.3	13589.4	3978.3	9611.1
35.5	13380.4	3957.2	9423.2
35.7	13421.3	4059.1	9362.2
35.9	13129.7	3933.4	9196.3
36.1	13129.3	3940.2	9189.1
36.3	12861.8	3779.2	9082.6
36.5	12950.2	3916.9	9033.3
36.7	12676.1	3803.7	8872.4
36.9	12646.8	3796.5	8850.3
37.1	12509.7	3660.3	8849.4
37.3	12411	3750.9	8660.1
37.5	12088.7	3577.2	8511.5
37.7	11872.9	3618.9	8254
37.9	12021.4	3536.5	8484.9
38.1	11864	3641.1	8222.9
38.3	11665.8	3473.2	8192.6
38.5	11487.2	3385.8	8101.4
38.7	11386	3421.4	7964.6
38.9	11120.2	3391.3	7728.9
39.1	11242.8	3435.8	7807
39.3	11032.9	3366.6	7666.3
39.5	10961.5	3297.6	7663.9
39.7	10675.5	3219.2	7456.3
39.9	10659.3	3203.3	7456
40.1	10349.1	3172.4	7176.7
40.3	10481.1	3289.9	7191.2
40.5	10270.6	3227.2	7043.4
40.7	10301.2	3249.4	7051.8
40.9	10042.8	3093.3	6949.5
41.1	9850.5	3108.8	6741.7
41.3	9608.4	2973.1	6635.3
41.5	9607.3	3002.9	6604.4
41.7	9487	2918.9	6568.1
41.9	9412.5	2936.3	6476.2
42.1	9231	2917.2	6313.8
42.3	9127.3	2877.5	6249.8
42.5	8934.8	2774.1	6160.7
42.7	9015.4	2755.2	6260.2
42.9	9081.6	2824.4	6257.2
43.1	8756.2	2710.1	6046.1
43.3	8684	2656.5	6027.5
43.5	8550.2	2682	5868.2
43.7	8637.7	2692.1	5945.6
43.9	8445.4	2718.2	5727.2
44.1	8498.9	2650.1	5848.8
44.3	8267.9	2569	5698.9
44.5	8270.7	2548.1	5722.6
44.7	7955.2	2501.5	5453.7
44.9	8121.9	2486.9	5635
45.1	7984.6	2565.1	5419.5
45.3	7978	2507.1	5470.9
45.5	7812.9	2408.6	5404.3
45.7	7878.9	2484.9	5394
45.9	7755.8	2373.1	5382.7
46.1	7919.5	2427	5492.5
46.3	7749.1	2388.6	5360.5
46.5	7717.5	2455.7	5261.8
46.7	7450.7	2379.3	5071.4
46.9	7701.1	2430.4	5270.7
47.1	7737.1	2465.1	5272
47.3	7736	2433.1	5302.9
47.5	7527.1	2375.6	5151.5
47.7	7737.9	2367.5	5370.4
47.9	7556.3	2320.2	5236.1
48.1	7682.6	2434.1	5248.5
48.3	7726	2398.6	5327.4
48.5	7727.1	2509.6	5217.5
48.7	7732	2407.6	5324.4
48.9	7833.1	2568.5	5264.6
49.1	7806.3	2523.6	5282.7
49.3	8030.9	2536.8	5494.1
49.5	8153.2	2597.1	5556.1
49.7	8323	2684.9	5638.1
49.9	8525.7	2742.7	5783
50.1	8616.5	2787.7	5828.8
50.3	9071.3	2868.3	6203
50.5	9198.3	3032.1	6166.2
50.7	9561.2	3103.9	6457.3
50.9	9998.8	3275.2	6723.6
51.1	10309.7	3334	6975.7
51.3	10800.4	3447.9	7352.5
51.5	11502.1	3718.3	7783.8
51.7	12024.6	3918.7	8105.9
51.9	13036.8	4289.7	8747.1
52.1	14051.7	4483.2	9568.5
52.3	14988.6	4739.6	10249
52.5	16018.3	5131.3	10887
52.7	17627.5	5511.5	12116
52.9	18989.3	5951.3	13038
53.1	20693	6446	14247
53.3	22133	6930	15203
53.5	24333.9	7544.9	16789
53.7	26169	7918	18251
53.9	28873.3	8795.3	20078
54.1	31442.4	9457.4	21985
54.3	34267	10250	24017
54.5	36956	10888	26068
54.7	40138	12066	28072
54.9	43132	12594	30538
55.1	46827	13701	33126
55.3	50505	14479	36026
55.5	54330	15726	38604
55.7	58062	16478	41584
55.9	61862	17736	44126
56.1	65498	18714	46784
56.3	70031	19815	50216
56.5	74258	20837	53421
56.7	77679	21902	55777
56.9	82123	22476	59647
57.1	85736	24029	61707
57.3	90294	24427	65867
57.5	92746	25559	67187
57.7	97609	26132	71477
57.9	100280	27347	72933
58.1	105014	28183	76831
58.3	107685	29072	78613
58.5	111857	30058	81799
58.7	114774	30824	83950
58.9	117545	31120	86425
59.1	119319	31930	87389
59.3	122946	32863	90083
59.5	124579	32893	91686
59.7	126671	33643	93028
59.9	128324	33435	94889
60.1	129788	34158	95630
60.3	129538	33904	95634
60.5	131660	34525	97135
60.7	131285	34131	97154
60.9	131627	34318	97309
61.1	130028	33780	96248
61.3	129471	33885	95586
61.5	128303	33238	95065
61.7	125858	33080	92778
61.9	124713	31950	92763
62.1	121686	31549	90137
62.3	119868	30693	89175
62.5	116780	30508	86272
62.7	115433	29084	86349
62.9	112158	29015	83143
63.1	109268	27503	81765
63.3	105549	27087	78462
63.5	102859	26239	76620
63.7	98793	25315	73478
63.9	96017	24555	71462
64.1	92032	23511	68521
64.3	88830	22697	66133
64.5	85799	22026	63773
64.7	83064	21328	61736
64.9	79636	20250	59386
65.1	76971	19343	57628
65.3	74402	18836	55566
65.5	71552	18185	53367
65.7	68684	17368	51316
65.9	66815	16806	50009
66.1	64117	16303	47814
66.3	62576	15905	46671
66.5	59540	15229	44311
66.7	58391	15047	43344
66.9	56468	14418	42050
67.1	54684	14131	40553
67.3	53716	13733	39983
67.5	52356	13613	38743
67.7	51297	13181	38116
67.9	50058	13004	37054
68.1	49325	12526	36799
68.3	48439	12631	35808
68.5	47707	12213	35494
68.7	46823	12441	34382
68.9	46214	12063	34151
69.1	46276	12303	33973
69.3	45636	12010	33626
69.5	45624	12020	33604
69.7	45087	11890	33197
69.9	45414	12123	33291
70.1	45185	12074	33111
70.3	45855	12210	33645
70.5	45751	12173	33578
70.7	46008	12166	33842
70.9	46748	12554	34194
71.1	46785	12608	34177
71.3	47283	12795	34488
71.5	47873	13180	34693
71.7	48505	13388	35117
71.9	49061	13444	35617
72.1	49781	13709	36072
72.3	50767	13872	36895
72.5	51850	14193	37657
72.7	52726	14422	38304
72.9	53903	14925	38978
73.1	55095	15141	39954
73.3	55878	15652	40226
73.5	57450	15811	41639
73.7	59231	16821	42410
73.9	60014	16619	43395
74.1	61708	17332	44376
74.3	62501	17439	45062
74.5	64358	17899	46459
74.7	65334	18283	47051
74.9	67357	18802	48555
75.1	68517	19060	49457
75.3	71031	20154	50877
75.5	71857	19998	51859
75.7	74157	20883	53274
75.9	75704	21047	54657
76.1	77871	21802	56069
76.3	79815	21879	57936
76.5	80719	22259	58460
76.7	82688	22842	59846
76.9	85248	23676	61572
77.1	86586	23684	62902
77.3	88724	24262	64462
77.5	90509	24757	65752
77.7	93022	25314	67708
77.9	94832	25523	69309
78.1	96689	25859	70830
78.3	98539	26694	71845
78.5	100688	27110	73578
78.7	102866	27471	75395
78.9	104179	27841	76338
79.1	106528	28658	77870
79.3	107359	28481	78878
79.5	109788	29380	80408
79.7	111374	29216	82158
79.9	113729	30280	83449
80.1	114692	30066	84626
80.3	117281	31108	86173
80.5	118168	30804	87364
80.7	121196	31842	89354
80.9	121142	31478	89664
81.1	123632	32190	91442
81.3	123834	31699	92135
81.5	126369	32710	93659
81.7	125887	32468	93419
81.9	127806	33279	94527
82.1	127808	32618	95190
82.3	130021	33545	96476
82.5	129087	32995	96092
82.7	131404	33753	97651
82.9	130909	33123	97786
83.1	131973	33731	98242
83.3	131165	33534	97631
83.5	131805	33749	98056
83.7	131311	33467	97844
83.9	132080	33652	98428
84.1	130685	33493	97192
84.3	130854	33034	97820
84.5	129008	32623	96385
84.7	129286	32576	96710
84.9	128800	32815	95985
85.1	127839	32337	95502
85.3	126976	32216	94760
85.5	125863	31879	93984
85.7	125028	32041	92987
85.9	123916	31226	92690
86.1	122969	31014	91955
86.3	121018	30525	90493
86.5	120763	30645	90118
86.7	118023	29760	88263
86.9	117239	29550	87689
87.1	114321	28562	85759
87.3	114038	29125	84913
87.5	111878	28333	83545
87.7	111271	28536	82735
87.9	108379	27125	81254
88.1	107607	27544	80063
88.3	105735	26570	79165
88.5	104523	26473	78050
88.7	102878	25915	76963
88.9	100946	25538	75408
89.1	99260	24773	74487
89.3	97723	24764	72959
89.5	95157	23974	71183
89.7	94421	23979	70442
89.9	92437	23386	69051
90.1	91521	23142	68379
90.3	90113	22697	67416
90.5	89160	22434	66726
90.7	86375	21816	64559
90.9	85943	21799	64144
91.1	84575	21177	63398
91.3	83565	20992	62573
91.5	81521	20541	60980
91.7	80479	20414	60065
91.9	78461	19749	58712
92.1	78325	19741	58584
92.3	76739	19591	57148
92.5	75722	19011	56711
92.7	74519	18856	55663
92.9	73252	18575	54677
93.1	72768	18477	54291
93.3	71219	18131	53088
93.5	70905	18305	52600
93.7	69932	17911	52021
93.9	69324	17808	51516
94.1	68464	17661	50803
94.3	67957	17665	50292
94.5	67414	17731	49683
94.7	66806	17513	49293
94.9	66143	17334	48809
95.1	66269	17647	48622
95.3	65795	17607	48188
95.5	66024	17849	48175
95.7	65615	17618	47997
95.9	66103	17673	48430
96.1	66762	18160	48602
96.3	67346	18522	48824
96.5	66771	18463	48308
96.7	68058	18732	49326
96.9	68543	19077	49466
97.1	69717	19704	50013
97.3	70277	19784	50493
97.5	71799	20403	51396
97.7	73316	20809	52507
97.9	75387	21527	53860
98.1	77267	22269	54998
98.3	79734	23131	56603
98.5	82447	23683	58764
98.7	85426	24864	60562
98.9	87958	25591	62367
99.1	91569	26558	65011
99.3	94747	27106	67641
99.5	99181	28539	70642
99.7	103342	29707	73635
99.9	108290	31352	76938
100.1	113288	32494	80794
100.3	118271	34316	83955
100.5	124783	35977	88806
100.7	130972	37564	93408
100.9	138572	39621	98951
101.1	145585	41235	1.04E+05
101.3	154360	44010	1.10E+05
101.5	161246	45476	1.16E+05
101.7	170477	48237	1.22E+05
101.9	179757	50907	1.29E+05
102.1	190075	53535	1.37E+05
102.3	200983	56793	1.44E+05
102.5	213257	59917	1.53E+05
102.7	225662	62812	1.63E+05
102.9	239770	66420	1.73E+05
103.1	254810	70790	1.84E+05
103.3	272179	75169	1.97E+05
103.5	289375	80385	2.09E+05
103.7	310566	85986	2.25E+05
103.9	331060	92160	2.39E+05
104.1	357044	98154	2.59E+05
104.3	381070	1.05E+05	2.76E+05
104.5	412150	1.14E+05	2.99E+05
104.7	440760	1.21E+05	3.20E+05
104.9	478910	1.32E+05	3.47E+05
105.1	515320	1.41E+05	3.74E+05
105.3	558050	1.53E+05	4.05E+05
105.5	603540	1.65E+05	4.39E+05
105.7	652680	1.77E+05	4.76E+05
105.9	706230	1.91E+05	5.15E+05
106.1	757520	2.05E+05	5.53E+05
106.3	815640	2.20E+05	5.95E+05
106.5	874300	2.36E+05	6.38E+05
106.7	936670	2.53E+05	6.84E+05
106.9	999450	2.69E+05	7.31E+05
107.1	1057910	2.84E+05	7.74E+05
107.3	1125180	3.01E+05	8.24E+05
107.5	1185370	3.17E+05	8.68E+05
107.7	1255980	3.37E+05	9.19E+05
107.9	1309880	3.48E+05	9.62E+05
108.1	1370150	3.65E+05	1.01E+06
108.3	1429280	3.79E+05	1.05E+06
108.5	1489160	3.97E+05	1.09E+06
108.7	1540380	4.07E+05	1.13E+06
108.9	1582420	4.19E+05	1.16E+06
109.1	1636510	4.28E+05	1.21E+06
109.3	1680120	4.43E+05	1.24E+06
109.5	1725910	4.51E+05	1.28E+06
109.7	1764260	4.61E+05	1.30E+06
109.9	1803310	4.67E+05	1.34E+06
110.1	1836370	4.79E+05	1.36E+06
110.3	1867800	4.85E+05	1.38E+06
110.5	1907810	4.96E+05	1.41E+06
110.7	1939410	5.00E+05	1.44E+06
110.9	1962520	5.08E+05	1.45E+06
111.1	1983000	5.12E+05	1.47E+06
111.3	2000850	5.18E+05	1.48E+06
111.5	2005120	5.16E+05	1.49E+06
111.7	2008610	5.18E+05	1.49E+06
111.9	2006430	5.15E+05	1.49E+06
112.1	1990550	5.18E+05	1.47E+06
112.3	1970670	5.06E+05	1.46E+06
112.5	1939480	5.00E+05	1.44E+06
112.7	1905610	4.89E+05	1.42E+06
112.9	1856520	4.78E+05	1.38E+06
113.1	1804760	4.65E+05	1.34E+06
113.3	1739850	4.48E+05	1.29E+06
113.5	1668190	4.30E+05	1.24E+06
113.7	1591010	4.10E+05	1.18E+06
113.9	1515410	3.92E+05	1.12E+06
114.1	1426220	3.69E+05	1.06E+06
114.3	1337420	3.49E+05	9.89E+05
114.5	1238390	3.22E+05	9.17E+05
114.7	1152660	3.03E+05	8.50E+05
114.9	1058710	2.76E+05	7.82E+05
115.1	976190	2.56E+05	7.20E+05
115.3	881930	2.31E+05	6.51E+05
