Energy(eV)/F:Sum_Ch12+14:Sum_Ch12:Sum_Ch14:Ch12_p8b:Ch12_p9a:Ch12_p9d:Ch12_p10b:Ch12_p11c:Ch12_p11d:Ch14_p8b:Ch14_p9a:Ch14_p9d:Ch14_p10b:Ch14_p11c:Ch14_p11d
98.500	4.8438e+05	1.4895e+05	3.3543e+05	2519.7	12841	33960	47280	20152	32194	7322.2	30351	77463	1.0410e+05	45874	70323
99.500	5.7921e+05	1.8186e+05	3.9735e+05	2958.9	15232	40375	59065	23933	40297	8802.3	34430	89003	1.2628e+05	53365	85469
100.50	7.3215e+05	2.3274e+05	4.9941e+05	3717.3	18678	50006	78258	29142	52938	10544	41776	1.0916e+05	1.6177e+05	64686	1.1147e+05
101.50	9.7299e+05	3.0643e+05	6.6656e+05	4804.4	24104	63795	1.0491e+05	37615	71205	13432	55256	1.4106e+05	2.2057e+05	83189	1.5306e+05
102.50	1.3225e+06	4.1111e+05	9.1141e+05	6178.0	31227	85541	1.4096e+05	48670	98540	17803	73577	1.8901e+05	3.0853e+05	1.1065e+05	2.1184e+05
103.50	1.8128e+06	5.5245e+05	1.2603e+06	8326.9	43011	1.1728e+05	1.8751e+05	65420	1.3091e+05	23292	99753	2.6126e+05	4.2660e+05	1.5238e+05	2.9706e+05
104.50	2.5165e+06	7.5070e+05	1.7658e+06	11984	60305	1.6553e+05	2.4792e+05	93605	1.7135e+05	31753	1.4681e+05	3.7422e+05	5.8597e+05	2.1915e+05	4.0792e+05
105.50	3.5148e+06	1.0310e+06	2.4838e+06	17668	88884	2.3676e+05	3.2883e+05	1.3806e+05	2.2081e+05	45752	2.1971e+05	5.5122e+05	7.9416e+05	3.2953e+05	5.4340e+05
106.50	4.8588e+06	1.3922e+06	3.4666e+06	25951	1.3189e+05	3.3202e+05	4.2414e+05	2.0221e+05	2.7594e+05	67180	3.2180e+05	8.1830e+05	1.0545e+06	5.0073e+05	7.0409e+05
107.50	6.5000e+06	1.8223e+06	4.6778e+06	35635	1.8245e+05	4.5300e+05	5.2830e+05	2.8123e+05	3.4164e+05	92590	4.6592e+05	1.1489e+06	1.3794e+06	7.0769e+05	8.8325e+05
108.50	8.0916e+06	2.2258e+06	5.8658e+06	45516	2.2923e+05	5.6650e+05	6.2839e+05	3.5513e+05	4.0107e+05	1.1656e+05	6.0285e+05	1.4811e+06	1.6851e+06	9.1373e+05	1.0665e+06
109.50	9.4198e+06	2.5537e+06	6.8662e+06	53258	2.6597e+05	6.6361e+05	7.1315e+05	4.1132e+05	4.4636e+05	1.4016e+05	7.0363e+05	1.7734e+06	1.9348e+06	1.0916e+06	1.2226e+06
110.50	1.0412e+07	2.7835e+06	7.6290e+06	59171	2.9411e+05	7.3262e+05	7.6531e+05	4.5672e+05	4.7555e+05	1.5767e+05	8.0136e+05	2.0065e+06	2.1065e+06	1.2361e+06	1.3208e+06
111.50	1.0949e+07	2.9015e+06	8.0471e+06	62784	3.1332e+05	7.6810e+05	7.8296e+05	4.8661e+05	4.8774e+05	1.6731e+05	8.6924e+05	2.1426e+06	2.1848e+06	1.3287e+06	1.3544e+06
112.50	1.0787e+07	2.8349e+06	7.9516e+06	62039	3.0712e+05	7.5448e+05	7.6245e+05	4.7739e+05	4.7140e+05	1.6651e+05	8.4529e+05	2.1359e+06	2.1519e+06	1.3222e+06	1.3297e+06
113.50	9.7385e+06	2.5600e+06	7.1785e+06	55863	2.6995e+05	6.7953e+05	6.9633e+05	4.2139e+05	4.3695e+05	1.4789e+05	7.4732e+05	1.9190e+06	1.9556e+06	1.1737e+06	1.2350e+06
114.50	7.8932e+06	2.0891e+06	5.8042e+06	42822	2.0846e+05	5.4772e+05	5.8284e+05	3.2787e+05	3.7938e+05	1.1501e+05	5.8402e+05	1.5234e+06	1.6161e+06	9.1284e+05	1.0528e+06
115.50	5.6549e+06	1.5113e+06	4.1436e+06	28691	1.3943e+05	3.9157e+05	4.3610e+05	2.1979e+05	2.9568e+05	77628	3.8418e+05	1.0585e+06	1.1996e+06	6.1584e+05	8.0783e+05
116.50	3.5968e+06	9.6852e+05	2.6283e+06	16968	81495	2.4658e+05	2.8807e+05	1.2875e+05	2.0666e+05	46093	2.2510e+05	6.4789e+05	7.8808e+05	3.6332e+05	5.5781e+05
117.50	2.0529e+06	5.5589e+05	1.4970e+06	9055.4	41636	1.3695e+05	1.7223e+05	68345	1.2768e+05	23889	1.2212e+05	3.5435e+05	4.6229e+05	1.9156e+05	3.4281e+05
118.50	1.0801e+06	2.9634e+05	7.8372e+05	4514.4	21128	70404	94906	33828	71559	11958	59013	1.8069e+05	2.4641e+05	94449	1.9120e+05
119.50	5.6023e+05	1.5632e+05	4.0391e+05	2380.8	11278	36813	49861	17752	38239	6334.1	29907	90749	1.2766e+05	49242	1.0001e+05
120.50	3.1082e+05	87207	2.2361e+05	1334.0	6517.0	20600	27238	10489	21029	3602.3	17886	50910	70460	28255	52497
121.50	1.9530e+05	54500	1.4080e+05	923.59	4410.5	13211	16511	7089.9	12354	2387.0	11892	33034	43594	18627	31269
122.50	1.4228e+05	39709	1.0258e+05	747.78	3542.3	9855.6	11917	5524.9	8121.2	1858.4	9303.2	24722	30911	14743	21038
123.50	1.1680e+05	33014	83786	640.39	3062.0	8313.6	9726.9	4924.0	6347.0	1587.2	7953.9	20853	24566	12453	16373
124.50	1.0287e+05	28936	73935	613.09	2782.0	7267.8	8458.7	4349.2	5465.3	1398.9	7184.1	18929	21653	11057	13713
125.50	92704	25891	66813	528.02	2561.5	6612.4	7476.6	3936.4	4776.1	1299.8	6519.5	16871	19367	10228	12528
126.50	85663	24029	61634	468.89	2319.1	6169.7	6937.3	3636.7	4497.3	1197.7	6088.1	15602	17837	9602.8	11306
127.50	78513	21939	56575	451.89	2245.4	5677.4	6342.7	3371.0	3850.3	1116.8	5543.9	14277	16397	8790.2	10450
128.50	71833	20076	51756	399.79	1993.8	5141.7	5784.0	3130.6	3626.6	1051.7	5013.3	13200	15033	7819.5	9638.7
129.50	65831	18479	47352	364.24	1795.3	4663.1	5375.5	2857.0	3423.6	921.63	4739.4	12043	13808	7122.6	8717.0
130.50	59837	16768	43069	323.45	1691.1	4352.2	4835.2	2461.5	3104.5	869.89	4256.4	11162	12256	6572.3	7952.4
131.50	53851	15162	38689	278.44	1472.4	3872.0	4443.2	2301.7	2794.3	767.43	3739.9	9793.5	11139	5947.3	7302.0
132.50	48986	13872	35115	257.99	1337.3	3599.0	4015.1	2068.9	2593.5	685.20	3470.1	8789.1	10131	5491.4	6548.2
133.50	44773	12654	32118	263.62	1167.6	3205.3	3648.9	1969.5	2399.6	660.43	3117.7	8027.0	9230.4	5098.7	5983.8
134.50	40703	11398	29305	229.88	1056.7	2861.8	3404.0	1729.8	2116.1	579.68	2805.4	7438.2	8484.9	4507.5	5489.2
135.50	37300	10330	26971	198.22	1045.5	2695.3	2909.5	1564.4	1916.6	549.12	2616.2	6893.6	7691.8	4108.1	5112.0
136.50	34613	9621.7	24991	193.80	962.94	2451.8	2782.5	1450.7	1780.0	484.24	2395.1	6295.3	7247.8	3831.1	4737.7
137.50	31656	8789.0	22867	182.71	829.17	2241.7	2511.7	1365.5	1658.2	415.80	2262.9	5781.6	6670.5	3482.1	4254.2
138.50	29718	8246.1	21472	169.07	826.30	2035.5	2432.9	1259.6	1522.6	402.21	2066.4	5344.0	6297.7	3320.4	4041.0
139.50	27838	7604.3	20234	157.40	737.02	1947.5	2211.4	1138.0	1412.9	410.11	1999.8	5096.6	5898.9	3087.4	3740.9
140.50	26240	7290.3	18950	137.70	722.80	1921.9	2070.9	1066.7	1370.2	394.89	1838.0	4709.8	5548.8	2916.8	3541.9
141.50	24822	6986.2	17836	144.47	714.93	1761.5	2001.4	1115.7	1248.2	354.15	1714.3	4577.5	5151.7	2692.1	3346.5
142.50	23379	6582.1	16797	111.14	672.95	1636.1	1898.8	1017.4	1245.6	337.43	1679.8	4278.3	4753.5	2604.4	3143.2
143.50	22656	6257.5	16398	116.96	618.61	1564.0	1841.9	954.46	1161.5	327.70	1607.9	4177.8	4703.1	2520.3	3061.4
144.50	21521	5966.9	15554	123.28	584.56	1458.1	1700.9	945.24	1154.8	319.20	1508.3	3861.2	4539.6	2393.9	2931.9
145.50	20238	5551.1	14687	122.90	531.12	1380.7	1616.6	855.13	1044.7	292.28	1434.6	3777.8	4212.4	2221.5	2748.3
146.50	19357	5534.1	13823	101.32	516.34	1397.8	1593.6	817.88	1107.2	293.86	1318.8	3521.8	4105.7	2059.4	2523.1
147.50	18491	5093.2	13398	80.983	495.52	1300.8	1460.9	780.58	974.48	258.45	1294.1	3472.1	3831.8	2091.4	2450.3
148.50	17686	4898.9	12787	96.196	458.30	1272.0	1376.8	764.19	931.43	238.60	1260.9	3237.5	3701.9	1998.0	2350.6
149.50	17107	4745.7	12362	100.44	461.86	1222.4	1353.5	731.29	876.35	267.99	1210.1	3064.6	3638.6	1885.6	2294.7
150.50	16531	4582.8	11948	87.845	417.90	1187.2	1362.7	684.61	842.51	237.12	1160.3	3027.5	3467.2	1814.2	2241.9
151.50	15721	4351.3	11370	83.859	419.52	1053.9	1262.8	709.91	821.32	202.66	1102.8	2902.3	3269.3	1732.7	2160.3
152.50	15443	4318.2	11125	77.174	446.50	1070.9	1265.5	657.67	800.51	195.32	1139.7	2807.8	3182.9	1684.7	2114.5
153.50	14967	4082.8	10884	100.23	378.59	1037.0	1176.7	661.67	728.54	212.40	1077.6	2751.1	3190.5	1667.6	1984.8
154.50	14441	3957.2	10484	82.001	421.73	1023.1	1048.9	634.89	746.56	183.31	1021.3	2650.6	3010.2	1601.7	2016.5
155.50	14234	3849.3	10385	61.583	373.71	1040.8	1081.3	577.38	714.61	206.30	1000.9	2637.3	2992.1	1597.8	1950.2
156.50	13884	3745.8	10138	71.534	374.62	955.59	1104.1	576.30	663.66	189.89	1014.4	2605.8	2927.2	1529.4	1871.4
157.50	13501	3671.0	9829.8	69.321	390.93	922.71	1041.7	554.32	691.97	216.88	931.16	2473.9	2872.5	1504.4	1831.0
158.50	13444	3535.2	9909.2	62.462	329.57	906.78	1013.5	541.56	681.35	203.87	1005.5	2497.2	2858.3	1507.5	1836.7
159.50	13159	3447.5	9712.0	69.924	341.59	904.76	999.67	492.11	639.41	172.21	1002.3	2391.7	2886.1	1473.2	1786.5
160.50	13059	3405.5	9653.2	71.711	327.56	849.82	1014.7	506.18	635.50	181.92	976.02	2454.9	2808.5	1507.1	1724.8
161.50	12832	3371.2	9460.6	75.270	326.08	878.05	971.18	481.15	639.49	187.28	931.69	2345.8	2752.3	1488.7	1754.8
162.50	12692	3343.7	9348.6	59.643	305.97	891.55	952.90	493.65	640.00	186.31	897.98	2401.4	2711.5	1392.3	1759.1
163.50	12741	3315.4	9425.3	65.389	305.96	879.84	953.69	457.57	653.00	186.08	962.29	2387.1	2691.4	1470.7	1727.8
164.50	12661	3184.7	9476.5	52.111	317.93	846.35	901.17	462.93	604.23	191.85	949.44	2409.5	2706.9	1462.5	1756.2
165.50	12606	3131.2	9474.9	65.749	309.57	810.88	878.28	468.30	598.44	178.40	932.65	2464.2	2766.1	1400.6	1732.9
166.50	12771	3248.9	9522.5	65.636	353.40	813.33	910.48	507.12	598.91	192.18	912.46	2404.5	2784.3	1435.8	1793.3
167.50	12680	3148.9	9530.9	71.446	311.23	789.43	898.17	472.39	606.26	183.25	935.30	2423.4	2851.4	1411.3	1726.2
168.50	12876	3139.1	9736.7	60.815	317.78	766.83	970.04	450.10	573.58	185.40	916.51	2545.7	2864.8	1473.6	1750.7
169.50	12828	3251.3	9577.0	68.223	328.43	823.61	961.41	465.22	604.44	169.48	901.16	2506.3	2834.5	1419.6	1745.9
170.50	12963	3223.0	9740.1	60.739	314.16	808.64	950.49	458.16	630.81	176.99	964.34	2469.4	2909.7	1431.2	1788.4
171.50	13170	3172.4	9997.6	55.445	318.97	811.00	931.65	469.67	585.68	180.29	997.53	2498.4	2990.5	1443.4	1887.4
172.50	13368	3265.7	10103	47.017	315.97	818.77	957.43	535.77	590.69	197.31	929.84	2611.2	3022.9	1445.6	1895.8
173.50	13632	3259.7	10373	66.302	342.22	811.20	960.90	490.22	588.85	208.32	950.15	2693.7	3069.2	1568.5	1882.8
174.50	13802	3194.6	10608	45.597	343.98	785.30	969.85	473.59	576.28	201.18	1021.9	2724.9	3144.7	1543.9	1971.1
175.50	14298	3293.6	11005	65.968	323.67	802.23	1013.9	504.70	583.23	203.36	1021.9	2880.1	3241.5	1635.1	2022.8
176.50	14526	3300.3	11226	66.483	345.24	795.92	981.06	505.89	605.71	227.42	1049.1	2938.4	3315.5	1723.6	1971.6
177.50	14949	3410.9	11538	71.837	346.73	835.94	1019.3	500.64	636.37	224.01	1071.7	3076.5	3392.1	1641.8	2132.1
178.50	15091	3343.8	11748	73.953	348.16	852.11	942.07	531.23	596.32	229.78	1124.3	3103.4	3458.0	1728.5	2103.6
179.50	15461	3425.4	12036	69.436	317.26	911.56	987.62	533.54	605.96	248.82	1155.6	3112.3	3493.7	1846.8	2178.5
180.50	15947	3502.2	12445	71.678	373.61	875.05	990.41	549.37	642.09	246.13	1279.6	3231.2	3675.4	1798.6	2214.0
181.50	15880	3357.4	12523	64.284	358.52	849.72	972.05	503.15	609.68	256.36	1314.9	3216.5	3606.4	1881.4	2247.0
182.50	15929	3403.2	12526	60.405	334.97	852.72	1021.4	508.10	625.56	236.94	1256.8	3137.4	3719.9	1867.0	2308.0
183.50	15992	3571.0	12421	75.854	380.77	856.58	1070.8	535.95	651.09	241.59	1294.0	3167.7	3516.6	1906.6	2294.7
184.50	15949	3403.1	12546	69.156	344.47	830.74	1039.3	465.61	653.88	255.52	1297.1	3182.9	3612.7	1854.2	2343.2
185.50	15985	3494.3	12491	61.891	350.41	880.51	1056.3	490.35	654.80	250.71	1265.0	3125.2	3726.8	1780.8	2342.5
